bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Strict,"15.1 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32ft,"Buford, GA",2014 Keystone Cougar,"$4,800",$200,"$1,200","Year - 2014,Manufacturer - Keystone,Make - Cougar,Class - Fifth Wheel,Sleeps - 10,Length - 32.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2014
"Shower,Toilet,Bathroom Sink",Flexible,"25.6 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Acworth, GA",2018 Thor A.C.E 30.2 Class A Bunkhouse M...,"$6,750",$250,"$1,575","Year - 2018,Manufacturer - Thor Motor Coach,Make - ACE,Model - 30.2,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 50.0 gal,Length - 31.0 ft,Height - 12.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Toilet",Standard,"24.2 miles from Atlanta, GA","TV,CD Player,DVD Player","Microwave,Range (Stove),Refrigerator,Kitchen Sink",18.0ft,"Douglasville, GA","""The Great Escape... 2018 Oasis Easy to ...",,$90,$630,"Year - 2018,Manufacturer - Shasta RVs,Make - Oasis,Model - 18BH,Class - Travel Trailer,Sleeps - 5,Number of Bunk Beds - 2,Length - 18.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Flexible,"14.5 miles from Atlanta, GA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",38ft,"Acworth, GA",Great Times Ahead!,,$450,,"Year - 2016,Class - Class A Motor Home,Sleeps - 8,Fresh water tank - 100.0 gal,Length - 38.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2016
"Shower,Toilet,Bathroom Sink",Strict,"34.2 miles from Atlanta, GA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",26.0ft,"Canton, GA",Sierra,,$105,$735,"Year - 2019,Manufacturer - Gulf Stream RV,Make - Vintage Cruiser,Model - 23QBS,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 2,Slides - 1,Length - 26.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"32.7 miles from Atlanta, GA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Covington, GA",2016 Coachmen Catalina,"$1,500",$89,$579,"Year - 2016,Manufacturer - Coachmen RV,Make - Catalina,Model - 343QBDS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 3,Slides - 2,Length - 35.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Bathroom Sink,Toilet",Standard,"27.7 miles from Atlanta, GA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.0ft,"Alpharetta, GA",2019 Cruiser Fun Finder XTREME LITE 27BH,"$2,000",$89,$650,"Year - 2019,Manufacturer - Cruiser,Make - Fun Finder XTREME LITE,Model - 27BH,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Length - 32.0 ft,Height - 131.0 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Toilet,Bathroom Sink,Shower",Strict,"32.1 miles from Atlanta, GA","DVD Player,AM/FM Radio,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",35.0ft,"Dacula, GA",2018 Thor Motor Coach Hurricane 34J- Ful...,"$6,200",$260,"$1,550","Year - 2018,Manufacturer - Thor Motor Coach,Make - Hurricane,Model - 34J,Class - Class A Motor Home,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 50.0 gal,Length - 35.0 ft,Height - 12.0 ft",9,"In Dash Air Conditioning,Roof Air Conditioning",Class A Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"16.5 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33ft,"Stockbridge, GA",2014 Rockwood Ultra,"$2,780",$109,$687,"Year - 2014,Manufacturer - Rockwood,Make - Ultra,Class - Travel Trailer,Sleeps - 6,Length - 33.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Bathroom Sink,Toilet,Shower",Standard,"1.7 miles from Atlanta, GA","AM/FM Radio,CD Player,iPod Docking Station,TV","Range (Stove),Microwave,Kitchen Sink,Refrigerator",24.0ft,"Atlanta, GA",2018 Winnebago Era 170x,"$4,208",$165,"$1,040","Year - 2018,Manufacturer - Winnebago,Make - Era,Model - 70X,Class - Class B Camping Van,Sleeps - 2,Length - 24.0 ft,Height - 9.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
,Standard,"13.9 miles from Atlanta, GA",,,12.0ft,"Stone Mountain, GA",2020 ATC Trailers ATC Toy Hauler 8.5X20,"$3,035",$119,$750,"Year - 2020,Manufacturer - ATC Trailers,Make - ATC Toy Hauler,Model - 8.5X20,Class - Travel Trailer,Sleeps - 10,Length - 12.0 ft",10,,Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"27.2 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",25.0ft,"Peachtree City, GA",2017 Coachman Prism 2150 LE - Diesel Cla...,"$4,250",$199,"$1,000","Year - 2017,Manufacturer - Coachmen RV,Make - Prism,Model - 2150 LE,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Length - 25.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"22.5 miles from Atlanta, GA","TV,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Fayetteville, GA",2020 CrossRoads RV Sunset Trail Super Li...,"$3,035",$119,$750,"Year - 2020,Manufacturer - CrossRoads RV,Make - Sunset Trail Super Lite,Model - SS289QB,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 7,Number of Bunk Beds - 4,Slides - 1,Fresh water tank - 45.0 gal,Length - 33.0 ft,Height - 11.0 ft",8,Hot & Cold Water Supply,Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"29.6 miles from Atlanta, GA","TV,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Dallas, GA",2019 Forest River RV Surveyor 295QBLE,"$2,907",$114,$718,"Year - 2019,Manufacturer - Forest River RV,Make - Surveyor,Model - 295QBLE,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 6,Number of Bunk Beds - 4,Slides - 1,Fresh water tank - 40.0 gal,Length - 33.0 ft,Height - 11.0 ft",8,Hot & Cold Water Supply,Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"85.9 miles from Atlanta, GA","TV,AM/FM Radio,CD Player,iPod Docking Station,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"Ringgold, GA",2018 Crosswinds Zinger 30QB,"$2,336",$110,$699,"Year - 2018,Manufacturer - CrossRoads,Make - zinger,Model - 30BQ,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 7,Slides - 1,Fresh water tank - 40.0 gal,Length - 30.0 ft,Height - 11.5 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
Shower,Strict,"24.9 miles from Atlanta, GA",,"Refrigerator,Microwave,Range (Stove)",20ft,"Acworth, GA",EZ Tow Lightweight Bunk house (Pet-frien...,"$1,900",$99,$594,"Year - 2020,Manufacturer - Forest River RV,Make - Cherokee Wolf Pup,Model - 16BHS,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 2,Fresh water tank - 40.0 gal,Length - 20.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Bathroom Sink,Toilet",Standard,"40.3 miles from Atlanta, GA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",29.2ft,"Braselton, GA",Thor Motor Coach ACE 29 2,"$4,995",$185,"$1,230","Year - 2012,Manufacturer - Thor Motor Coach,Make - ACE,Model - 29 2,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 40.0 gal,Length - 29.2 ft,Height - 143.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"27.9 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36ft,"Dallas, GA",Discover Luxury in a 2019 Reflection Bun...,"$3,999",$159,$999,"Year - 2019,Manufacturer - Grand Design,Make - Reflection,Model - 312BHTS,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 3,Fresh water tank - 60.0 gal,Length - 36.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Flexible,"89.7 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Range (Stove),Microwave,Slide Out",38.0ft,"Martin, GA",2020 Forest River...YOUR FUN GETAWAY!!!,"$3,000",$115,$724,"Year - 2020,Manufacturer - Forest River RV,Make - Cherokee,Model - 304BH,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 7,Slides - 3,Fresh water tank - 46.0 gal,Length - 38.0 ft,Height - 11.5 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"19.7 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Kitchen Sink,Refrigerator,Range (Stove),Microwave,Slide Out",39ft,"Douglasville, GA",2013 Newmar CANYON STAR 3911,"$7,650",$300,"$1,890","Year - 2013,Manufacturer - Newmar,Make - CANYON STAR 3911,Class - Class A Motor Home,Sleeps - 4,Length - 39.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class A Motor Home,2013
"Shower,Toilet,Bathroom Sink",Standard,"20.7 miles from Atlanta, GA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Snellville, GA",2016 Salem Forest River,"$2,780",$109,$687,"Year - 2016,Manufacturer - Forest River RV,Make - Salem,Model - 31BKIS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 3,Fresh water tank - 30.0 gal,Length - 35.0 ft,Height - 11.0 ft",9,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"39.6 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",24ft,"Livermore, CA",2008 Fleetwood RV Tioga 25G,"$4,463",$175,"$1,103","Year - 2002,Manufacturer - Fleetwood RV,Make - Tioga,Model - 25G,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 1,Fresh water tank - 65.0 gal,Length - 24.0 ft,Height - 130.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2002
"Bathroom Sink,Toilet,Shower",Standard,"39.6 miles from San Francisco, CA","DVD Player,AM/FM Radio,CD Player,iPod Docking Station,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",25.0ft,"Livermore, CA",2016 Thor Motor Coach Vegas 24.2,"$7,013",$275,"$1,733","Year - 2016,Manufacturer - Thor Motor Coach,Make - Vegas,Model - 24.2,Class - Class A Motor Home,Sleeps - 3,Slides - 1,Fresh water tank - 65.0 gal,Length - 25.0 ft,Height - 135.0 ft",3,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Class A Motor Home,2016
"Shower,Toilet,Bathroom Sink",Strict,"79.2 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",29.0ft,"Sacramento, CA",1996 Winnebago Minnie Winnie 429wu,"$6,350",$249,"$1,569","Year - 1996,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 429wu,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 4,Fresh water tank - 31.0 gal,Length - 29.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,1996
"Shower,Toilet,Bathroom Sink",Standard,"47.1 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,iPod Docking Station,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",30.0ft,"San Jose, CA",2000 Shasta RVs Shasta 31OK,"$6,350",$249,"$1,569","Year - 2000,Manufacturer - Shasta RVs,Make - Shasta,Model - 31OK,Class - Class C Motor Home,Sleeps - 6,Length - 30.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2000
"Shower,Toilet,Bathroom Sink",Strict,"78.4 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",25.0ft,"Sacramento, CA",Caravan 25' Class C Motorhome Four Winds...,,$125,$750,"Year - 2007,Manufacturer - Four Winds RV,Make - Four Winds,Model - 5000,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 25.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2007
"Shower,Toilet,Bathroom Sink",Strict,"94.1 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34ft,"Hickman, CA",2016 chaparral 34',"$5,100",$200,"$1,260","Year - 2016,Manufacturer - chaparral,Make - 34',Class - Fifth Wheel,Sleeps - 9,Length - 34.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2016
"Shower,Toilet,Bathroom Sink",Standard,"91.6 miles from San Francisco, CA","DVD Player,AM/FM Radio,CD Player,iPod Docking Station,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",27ft,"Folsom, CA",2015 Forest River-California Evo,"$2,780",$109,$687,"Year - 2015,Manufacturer - Forest River-California,Make - Evo,Class - Travel Trailer,Sleeps - 6,Length - 27.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"84.3 miles from San Francisco, CA","CD Player,DVD Player,AM/FM Radio,TV","Range (Stove),Refrigerator,Kitchen Sink,Slide Out,Microwave",31.0ft,"Rancho Cordova, CA",2017 Shadow Cruiser Bunkhouse,"$3,000",$135,$800,"Year - 2017,Manufacturer - Cruiser,Make - Shadow Cruiser,Model - S-280QBS,Class - Travel Trailer,Sleeps - 12,Total Number of Beds - 7,Number of Bunk Beds - 4,Slides - 1,Length - 31.0 ft,Height - 10.0 ft",12,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"99.7 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.0ft,"Cameron Park, CA",2016 Thor Motor Coach Four Winds 28z Cla...,"$5,000",$230,"$1,700","Year - 2016,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 28Z,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 4,Slides - 1,Fresh water tank - 40.0 gal,Length - 29.0 ft,Height - 130.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"87.5 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33ft,"Antelope, CA",VACATION MEMORIES START HERE! A HOME AW...,"$3,870",$129,$903,"Year - 2020,Manufacturer - Grand Design,Make - Transcend Explor 265BH,Class - Travel Trailer,Sleeps - 8,Length - 33.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"97.3 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",34.0ft,"El Dorado Hills, CA",2018 Americas by Forest River Vibe,"$35,000",$149,"$1,043","Year - 2018,Manufacturer - Forest River RV,Make - Vibe,Model - 272BHS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Slides - 1,Fresh water tank - 40.0 gal,Length - 34.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"84.6 miles from San Francisco, CA","DVD Player,AM/FM Radio,CD Player,iPod Docking Station,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"North Highlands, CA",2016 Keystone Hideout,"$3,188",$125,$788,"Year - 2016,Manufacturer - Keystone RV,Make - Hideout,Model - 26LHSWE,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Length - 30.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Strict,"99.4 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",21.0ft,"Yuba City, CA",Brand New Winnebago Travato!!!,"$5,500",$210,"$1,260","Year - 2020,Manufacturer - Winnebago,Make - Travato,Model - 59K,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 2,Fresh water tank - 25.0 gal,Length - 21.0 ft,Height - 10.0 ft",2,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2020
"Toilet,Shower,Bathroom Sink",Standard,"53.4 miles from San Francisco, CA","CD Player,TV,iPod Docking Station,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31ft,"Coyote, CA",31' Hurricane 31D (Dual Living Room Slid...,,$348,"$1,650","Year - 2007,Class - Class A Motor Home,Sleeps - 8,Length - 31.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
"Shower,Toilet,Bathroom Sink",Standard,"93.9 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.0ft,"Roseville, CA",2017 Thor ACE 29.3,"$7,000",$240,"$1,440","Year - 2017,Manufacturer - Thor Motor Coach,Make - ACE,Model - 29.3,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 1,Slides - 1,Fresh water tank - 50.0 gal,Length - 29.0 ft,Height - 12.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Shower,Bathroom Sink,Toilet",Standard,"90.1 miles from San Francisco, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",35.75ft,"Roseville, CA",Aspen Trail 30ft 2 Bedroom Travel Traile...,,$160,,"Year - 2018,Manufacturer - Dutchmen RV,Make - Aspen Trail,Model - 3010BHDS,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 52.0 gal,Length - 35.8 ft,Height - 11.6 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Strict,"81.6 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",38.0ft,"McClellan Park, CA",2015 Thor Motor Coach Challenger 37ND,"$8,400",$300,"$1,800","Year - 2015,Manufacturer - Thor Motor Coach,Make - Challenger,Model - 37ND,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 3,Fresh water tank - 80.0 gal,Length - 38.0 ft,Height - 12.5 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2015
"Bathroom Sink,Toilet,Shower",Standard,"89.4 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Slide Out,Microwave,Kitchen Sink,Refrigerator,Range (Stove)",23ft,"Citrus Heights, CA",2006 Winnebago View,"$4,590",$180,"$1,134","Year - 2006,Manufacturer - Winnebago,Make - View,Model - 24J,Class - Class C Motor Home,Sleeps - 5,Slides - 1,Length - 23.0 ft,Height - 11.0 ft",5,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Class C Motor Home,2006
